"Month","Text_General_Code","x1","Year","Unemployment","Child_mortality","hospital_ambulization_rate","Cancer_mortality","Days_good_air_quality","Homicide_mortality_rate","Suicide_mortality_rate","Theft","All_Other_Offenses","Other_Assaults","Vandalism","Narcotic","Burglary","Fraud","Retrieving","Robbery","Aggravated_Assault","Driving_Under_The_Influcence","Disorderly_Conduct","Weapon_Violations","Other_Sex_Offenses","Prostitution","Rape","Drinking_Violation","Vagrancy_Loitering","Arson","Forgery_Counterfeiting","Embezzlement","Homicide","Offenses_Against_Family_Children","Gambling_Violations","Receiving_Stolen_Property","Temperature_Max","Temperature_Min","Temperature_Avg","Temperature_Departure","HDD","CDD","Precipitation","New_Snow","Snow_Depth","Month_Number","Avg","deseasonalized"
"2006-12-01T00:00:00","Arson",51,2006,0.062,87.5,1608.9,228.1,154,24.4,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,50.80645161,34.61290323,42.70967742,5.264516129,22.03225806,0.0,0.069354839,0.0,0.0,12,44.166666666666664,1.1547169811320754
"2006-12-01T00:00:00","Burglary",974,2006,0.062,87.5,1608.9,228.1,154,24.4,9.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.80645161,34.61290323,42.70967742,5.264516129,22.03225806,0.0,0.069354839,0.0,0.0,12,1000.6666666666666,0.9733510992671552
"2006-12-01T00:00:00","DRIVING UNDER THE INFLUENCE",445,2006,0.062,87.5,1608.9,228.1,154,24.4,9.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.80645161,34.61290323,42.70967742,5.264516129,22.03225806,0.0,0.069354839,0.0,0.0,12,468.0,0.9508547008547008
"2006-12-01T00:00:00","Disorderly Conduct",358,2006,0.062,87.5,1608.9,228.1,154,24.4,9.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,50.80645161,34.61290323,42.70967742,5.264516129,22.03225806,0.0,0.069354839,0.0,0.0,12,272.3333333333333,1.3145654834761322
"2006-12-01T00:00:00","Drinking Violation",48,2006,0.062,87.5,1608.9,228.1,154,24.4,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,50.80645161,34.61290323,42.70967742,5.264516129,22.03225806,0.0,0.069354839,0.0,0.0,12,48.666666666666664,0.9863013698630138
"2006-12-01T00:00:00","Embezzlement",45,2006,0.062,87.5,1608.9,228.1,154,24.4,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,50.80645161,34.61290323,42.70967742,5.264516129,22.03225806,0.0,0.069354839,0.0,0.0,12,43.5,1.0344827586206897
"2006-12-01T00:00:00","Forgery and Counterfeiting",44,2006,0.062,87.5,1608.9,228.1,154,24.4,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,50.80645161,34.61290323,42.70967742,5.264516129,22.03225806,0.0,0.069354839,0.0,0.0,12,46.166666666666664,0.9530685920577617
"2006-12-01T00:00:00","Fraud",734,2006,0.062,87.5,1608.9,228.1,154,24.4,9.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.80645161,34.61290323,42.70967742,5.264516129,22.03225806,0.0,0.069354839,0.0,0.0,12,768.8333333333334,0.9546932581833947
"2006-12-01T00:00:00","Gambling Violations",2,2006,0.062,87.5,1608.9,228.1,154,24.4,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,50.80645161,34.61290323,42.70967742,5.264516129,22.03225806,0.0,0.069354839,0.0,0.0,12,2.6666666666666665,0.75
"2006-12-01T00:00:00","Homicide",29,2006,0.062,87.5,1608.9,228.1,154,24.4,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,50.80645161,34.61290323,42.70967742,5.264516129,22.03225806,0.0,0.069354839,0.0,0.0,12,24.5,1.183673469387755
"2006-12-01T00:00:00","Narcotic / Drug Law Violations",1198,2006,0.062,87.5,1608.9,228.1,154,24.4,9.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.80645161,34.61290323,42.70967742,5.264516129,22.03225806,0.0,0.069354839,0.0,0.0,12,1077.6666666666667,1.1116609959789667
"2006-12-01T00:00:00","Offenses Against Family and Children",11,2006,0.062,87.5,1608.9,228.1,154,24.4,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,50.80645161,34.61290323,42.70967742,5.264516129,22.03225806,0.0,0.069354839,0.0,0.0,12,12.0,0.9166666666666666
"2006-12-01T00:00:00","Other Assaults",2104,2006,0.062,87.5,1608.9,228.1,154,24.4,9.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.80645161,34.61290323,42.70967742,5.264516129,22.03225806,0.0,0.069354839,0.0,0.0,12,1852.3333333333333,1.135864675184452
"2006-12-01T00:00:00","Other Sex Offenses (Not Commercialized)",142,2006,0.062,87.5,1608.9,228.1,154,24.4,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,50.80645161,34.61290323,42.70967742,5.264516129,22.03225806,0.0,0.069354839,0.0,0.0,12,133.16666666666666,1.0663329161451816
"2006-12-01T00:00:00","Prostitution and Commercialized Vice",95,2006,0.062,87.5,1608.9,228.1,154,24.4,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,50.80645161,34.61290323,42.70967742,5.264516129,22.03225806,0.0,0.069354839,0.0,0.0,12,97.66666666666667,0.9726962457337883
"2006-12-01T00:00:00","Rape",89,2006,0.062,87.5,1608.9,228.1,154,24.4,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,50.80645161,34.61290323,42.70967742,5.264516129,22.03225806,0.0,0.069354839,0.0,0.0,12,76.33333333333333,1.1659388646288211
"2006-12-01T00:00:00","Receiving Stolen Property",14,2006,0.062,87.5,1608.9,228.1,154,24.4,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,50.80645161,34.61290323,42.70967742,5.264516129,22.03225806,0.0,0.069354839,0.0,0.0,12,6.333333333333333,2.210526315789474
"2006-12-01T00:00:00","Recovered Stolen Motor Vehicle",940,2006,0.062,87.5,1608.9,228.1,154,24.4,9.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.80645161,34.61290323,42.70967742,5.264516129,22.03225806,0.0,0.069354839,0.0,0.0,12,732.0,1.284153005464481
"2006-12-01T00:00:00","Robbery",946,2006,0.062,87.5,1608.9,228.1,154,24.4,9.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.80645161,34.61290323,42.70967742,5.264516129,22.03225806,0.0,0.069354839,0.0,0.0,12,797.0,1.1869510664993725
"2006-12-01T00:00:00","Thefts",4020,2006,0.062,87.5,1608.9,228.1,154,24.4,9.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.80645161,34.61290323,42.70967742,5.264516129,22.03225806,0.0,0.069354839,0.0,0.0,12,3599.8333333333335,1.1167183665910458
"2006-12-01T00:00:00","Vagrancy/Loitering",48,2006,0.062,87.5,1608.9,228.1,154,24.4,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50.80645161,34.61290323,42.70967742,5.264516129,22.03225806,0.0,0.069354839,0.0,0.0,12,50.5,0.9504950495049505
"2006-12-01T00:00:00","Vandalism/Criminal Mischief",1874,2006,0.062,87.5,1608.9,228.1,154,24.4,9.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.80645161,34.61290323,42.70967742,5.264516129,22.03225806,0.0,0.069354839,0.0,0.0,12,1496.1666666666667,1.252534254205191
"2006-12-01T00:00:00","Weapon Violations",181,2006,0.062,87.5,1608.9,228.1,154,24.4,9.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,50.80645161,34.61290323,42.70967742,5.264516129,22.03225806,0.0,0.069354839,0.0,0.0,12,161.66666666666666,1.1195876288659794
"2007-01-01T00:00:00","Aggravated Assault",678,2007,0.061,95.0,1583.6,223.1,140,23.4,8.7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.64516129,30.74193548,38.19354839,5.24516129,26.58064516,0.0,0.108064516,0.070967742,0.096774194,1,662.8333333333334,1.0228815690218758
"2007-01-01T00:00:00","All Other Offenses",3148,2007,0.061,95.0,1583.6,223.1,140,23.4,8.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.64516129,30.74193548,38.19354839,5.24516129,26.58064516,0.0,0.108064516,0.070967742,0.096774194,1,2881.3333333333335,1.0925497454881998
"2007-01-01T00:00:00","Arson",46,2007,0.061,95.0,1583.6,223.1,140,23.4,8.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,45.64516129,30.74193548,38.19354839,5.24516129,26.58064516,0.0,0.108064516,0.070967742,0.096774194,1,46.666666666666664,0.9857142857142858
"2007-01-01T00:00:00","Burglary",1005,2007,0.061,95.0,1583.6,223.1,140,23.4,8.7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.64516129,30.74193548,38.19354839,5.24516129,26.58064516,0.0,0.108064516,0.070967742,0.096774194,1,950.8333333333334,1.0569675723049956
"2007-01-01T00:00:00","DRIVING UNDER THE INFLUENCE",374,2007,0.061,95.0,1583.6,223.1,140,23.4,8.7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.64516129,30.74193548,38.19354839,5.24516129,26.58064516,0.0,0.108064516,0.070967742,0.096774194,1,449.0,0.8329621380846325
"2007-01-01T00:00:00","Disorderly Conduct",357,2007,0.061,95.0,1583.6,223.1,140,23.4,8.7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,45.64516129,30.74193548,38.19354839,5.24516129,26.58064516,0.0,0.108064516,0.070967742,0.096774194,1,330.5,1.08018154311649
"2007-01-01T00:00:00","Drinking Violation",47,2007,0.061,95.0,1583.6,223.1,140,23.4,8.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,45.64516129,30.74193548,38.19354839,5.24516129,26.58064516,0.0,0.108064516,0.070967742,0.096774194,1,60.5,0.7768595041322314
"2007-01-01T00:00:00","Embezzlement",54,2007,0.061,95.0,1583.6,223.1,140,23.4,8.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,45.64516129,30.74193548,38.19354839,5.24516129,26.58064516,0.0,0.108064516,0.070967742,0.096774194,1,38.833333333333336,1.390557939914163
"2007-01-01T00:00:00","Forgery and Counterfeiting",59,2007,0.061,95.0,1583.6,223.1,140,23.4,8.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,45.64516129,30.74193548,38.19354839,5.24516129,26.58064516,0.0,0.108064516,0.070967742,0.096774194,1,52.5,1.1238095238095238
"2007-01-01T00:00:00","Fraud",807,2007,0.061,95.0,1583.6,223.1,140,23.4,8.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.64516129,30.74193548,38.19354839,5.24516129,26.58064516,0.0,0.108064516,0.070967742,0.096774194,1,791.3333333333334,1.0197978096040439
"2007-01-01T00:00:00","Gambling Violations",9,2007,0.061,95.0,1583.6,223.1,140,23.4,8.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,45.64516129,30.74193548,38.19354839,5.24516129,26.58064516,0.0,0.108064516,0.070967742,0.096774194,1,6.0,1.5
"2007-01-01T00:00:00","Homicide",33,2007,0.061,95.0,1583.6,223.1,140,23.4,8.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,45.64516129,30.74193548,38.19354839,5.24516129,26.58064516,0.0,0.108064516,0.070967742,0.096774194,1,25.333333333333332,1.3026315789473686
"2007-01-01T00:00:00","Narcotic / Drug Law Violations",1219,2007,0.061,95.0,1583.6,223.1,140,23.4,8.7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.64516129,30.74193548,38.19354839,5.24516129,26.58064516,0.0,0.108064516,0.070967742,0.096774194,1,1215.5,1.0028794734677087
"2007-01-01T00:00:00","Offenses Against Family and Children",16,2007,0.061,95.0,1583.6,223.1,140,23.4,8.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,45.64516129,30.74193548,38.19354839,5.24516129,26.58064516,0.0,0.108064516,0.070967742,0.096774194,1,12.333333333333334,1.2972972972972971
"2007-01-01T00:00:00","Other Assaults",2149,2007,0.061,95.0,1583.6,223.1,140,23.4,8.7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.64516129,30.74193548,38.19354839,5.24516129,26.58064516,0.0,0.108064516,0.070967742,0.096774194,1,1961.1666666666667,1.0957763236168947
"2007-01-01T00:00:00","Other Sex Offenses (Not Commercialized)",141,2007,0.061,95.0,1583.6,223.1,140,23.4,8.7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,45.64516129,30.74193548,38.19354839,5.24516129,26.58064516,0.0,0.108064516,0.070967742,0.096774194,1,115.33333333333333,1.2225433526011562
"2007-01-01T00:00:00","Prostitution and Commercialized Vice",146,2007,0.061,95.0,1583.6,223.1,140,23.4,8.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,45.64516129,30.74193548,38.19354839,5.24516129,26.58064516,0.0,0.108064516,0.070967742,0.096774194,1,104.0,1.4038461538461537
"2007-01-01T00:00:00","Rape",72,2007,0.061,95.0,1583.6,223.1,140,23.4,8.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,45.64516129,30.74193548,38.19354839,5.24516129,26.58064516,0.0,0.108064516,0.070967742,0.096774194,1,74.66666666666667,0.9642857142857142
"2007-01-01T00:00:00","Receiving Stolen Property",11,2007,0.061,95.0,1583.6,223.1,140,23.4,8.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,45.64516129,30.74193548,38.19354839,5.24516129,26.58064516,0.0,0.108064516,0.070967742,0.096774194,1,8.666666666666666,1.2692307692307694
"2007-01-01T00:00:00","Recovered Stolen Motor Vehicle",993,2007,0.061,95.0,1583.6,223.1,140,23.4,8.7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.64516129,30.74193548,38.19354839,5.24516129,26.58064516,0.0,0.108064516,0.070967742,0.096774194,1,810.8333333333334,1.2246659815005139
"2007-01-01T00:00:00","Robbery",967,2007,0.061,95.0,1583.6,223.1,140,23.4,8.7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.64516129,30.74193548,38.19354839,5.24516129,26.58064516,0.0,0.108064516,0.070967742,0.096774194,1,786.0,1.2302798982188294
"2007-01-01T00:00:00","Thefts",3806,2007,0.061,95.0,1583.6,223.1,140,23.4,8.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.64516129,30.74193548,38.19354839,5.24516129,26.58064516,0.0,0.108064516,0.070967742,0.096774194,1,3424.8333333333335,1.111294953525719
"2007-01-01T00:00:00","Vagrancy/Loitering",52,2007,0.061,95.0,1583.6,223.1,140,23.4,8.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,45.64516129,30.74193548,38.19354839,5.24516129,26.58064516,0.0,0.108064516,0.070967742,0.096774194,1,57.166666666666664,0.9096209912536444
"2007-01-01T00:00:00","Vandalism/Criminal Mischief",1713,2007,0.061,95.0,1583.6,223.1,140,23.4,8.7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.64516129,30.74193548,38.19354839,5.24516129,26.58064516,0.0,0.108064516,0.070967742,0.096774194,1,1541.1666666666667,1.1114956202011463
"2007-01-01T00:00:00","Weapon Violations",198,2007,0.061,95.0,1583.6,223.1,140,23.4,8.7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,45.64516129,30.74193548,38.19354839,5.24516129,26.58064516,0.0,0.108064516,0.070967742,0.096774194,1,173.16666666666666,1.1434071222329163
"2007-02-01T00:00:00","Aggravated Assault",570,2007,0.061,95.0,1583.6,223.1,140,23.4,8.7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.78571429,21.10714286,27.94642857,-7.810714286,36.78571429,0.0,0.061785714,0.232142857,0.642857143,2,576.1666666666666,0.9892970783916691
"2007-02-01T00:00:00","All Other Offenses",2617,2007,0.061,95.0,1583.6,223.1,140,23.4,8.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.78571429,21.10714286,27.94642857,-7.810714286,36.78571429,0.0,0.061785714,0.232142857,0.642857143,2,2720.5,0.9619555228818232
"2007-02-01T00:00:00","Arson",36,2007,0.061,95.0,1583.6,223.1,140,23.4,8.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,34.78571429,21.10714286,27.94642857,-7.810714286,36.78571429,0.0,0.061785714,0.232142857,0.642857143,2,36.5,0.9863013698630136
"2007-02-01T00:00:00","Burglary",670,2007,0.061,95.0,1583.6,223.1,140,23.4,8.7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.78571429,21.10714286,27.94642857,-7.810714286,36.78571429,0.0,0.061785714,0.232142857,0.642857143,2,696.0,0.9626436781609196
"2007-02-01T00:00:00","DRIVING UNDER THE INFLUENCE",359,2007,0.061,95.0,1583.6,223.1,140,23.4,8.7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.78571429,21.10714286,27.94642857,-7.810714286,36.78571429,0.0,0.061785714,0.232142857,0.642857143,2,438.1666666666667,0.8193229364777481
"2007-02-01T00:00:00","Disorderly Conduct",301,2007,0.061,95.0,1583.6,223.1,140,23.4,8.7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,34.78571429,21.10714286,27.94642857,-7.810714286,36.78571429,0.0,0.061785714,0.232142857,0.642857143,2,304.0,0.9901315789473685
"2007-02-01T00:00:00","Drinking Violation",42,2007,0.061,95.0,1583.6,223.1,140,23.4,8.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,34.78571429,21.10714286,27.94642857,-7.810714286,36.78571429,0.0,0.061785714,0.232142857,0.642857143,2,63.0,0.6666666666666666
"2007-02-01T00:00:00","Embezzlement",32,2007,0.061,95.0,1583.6,223.1,140,23.4,8.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,34.78571429,21.10714286,27.94642857,-7.810714286,36.78571429,0.0,0.061785714,0.232142857,0.642857143,2,30.5,1.0491803278688525
"2007-02-01T00:00:00","Forgery and Counterfeiting",53,2007,0.061,95.0,1583.6,223.1,140,23.4,8.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,34.78571429,21.10714286,27.94642857,-7.810714286,36.78571429,0.0,0.061785714,0.232142857,0.642857143,2,48.5,1.092783505154639
"2007-02-01T00:00:00","Fraud",668,2007,0.061,95.0,1583.6,223.1,140,23.4,8.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.78571429,21.10714286,27.94642857,-7.810714286,36.78571429,0.0,0.061785714,0.232142857,0.642857143,2,753.6666666666666,0.8863334807607254
"2007-02-01T00:00:00","Gambling Violations",6,2007,0.061,95.0,1583.6,223.1,140,23.4,8.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,34.78571429,21.10714286,27.94642857,-7.810714286,36.78571429,0.0,0.061785714,0.232142857,0.642857143,2,6.833333333333333,0.8780487804878049
"2007-02-01T00:00:00","Homicide",28,2007,0.061,95.0,1583.6,223.1,140,23.4,8.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,34.78571429,21.10714286,27.94642857,-7.810714286,36.78571429,0.0,0.061785714,0.232142857,0.642857143,2,25.0,1.12
"2007-02-01T00:00:00","Narcotic / Drug Law Violations",1029,2007,0.061,95.0,1583.6,223.1,140,23.4,8.7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.78571429,21.10714286,27.94642857,-7.810714286,36.78571429,0.0,0.061785714,0.232142857,0.642857143,2,1131.0,0.9098143236074271
"2007-02-01T00:00:00","Offenses Against Family and Children",14,2007,0.061,95.0,1583.6,223.1,140,23.4,8.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,34.78571429,21.10714286,27.94642857,-7.810714286,36.78571429,0.0,0.061785714,0.232142857,0.642857143,2,12.333333333333334,1.135135135135135
"2007-02-01T00:00:00","Other Assaults",1834,2007,0.061,95.0,1583.6,223.1,140,23.4,8.7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.78571429,21.10714286,27.94642857,-7.810714286,36.78571429,0.0,0.061785714,0.232142857,0.642857143,2,1779.3333333333333,1.0307231172723867
"2007-02-01T00:00:00","Other Sex Offenses (Not Commercialized)",118,2007,0.061,95.0,1583.6,223.1,140,23.4,8.7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,34.78571429,21.10714286,27.94642857,-7.810714286,36.78571429,0.0,0.061785714,0.232142857,0.642857143,2,112.33333333333333,1.0504451038575668
"2007-02-01T00:00:00","Prostitution and Commercialized Vice",80,2007,0.061,95.0,1583.6,223.1,140,23.4,8.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,34.78571429,21.10714286,27.94642857,-7.810714286,36.78571429,0.0,0.061785714,0.232142857,0.642857143,2,76.66666666666667,1.0434782608695652
"2007-02-01T00:00:00","Rape",74,2007,0.061,95.0,1583.6,223.1,140,23.4,8.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,34.78571429,21.10714286,27.94642857,-7.810714286,36.78571429,0.0,0.061785714,0.232142857,0.642857143,2,63.333333333333336,1.1684210526315788
"2007-02-01T00:00:00","Receiving Stolen Property",4,2007,0.061,95.0,1583.6,223.1,140,23.4,8.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,34.78571429,21.10714286,27.94642857,-7.810714286,36.78571429,0.0,0.061785714,0.232142857,0.642857143,2,4.0,1.0
"2007-02-01T00:00:00","Recovered Stolen Motor Vehicle",787,2007,0.061,95.0,1583.6,223.1,140,23.4,8.7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.78571429,21.10714286,27.94642857,-7.810714286,36.78571429,0.0,0.061785714,0.232142857,0.642857143,2,635.3333333333334,1.238719832109129
"2007-02-01T00:00:00","Robbery",631,2007,0.061,95.0,1583.6,223.1,140,23.4,8.7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.78571429,21.10714286,27.94642857,-7.810714286,36.78571429,0.0,0.061785714,0.232142857,0.642857143,2,584.3333333333334,1.0798630918425556
"2007-02-01T00:00:00","Thefts",2877,2007,0.061,95.0,1583.6,223.1,140,23.4,8.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.78571429,21.10714286,27.94642857,-7.810714286,36.78571429,0.0,0.061785714,0.232142857,0.642857143,2,2817.8333333333335,1.0209972200863546
"2007-02-01T00:00:00","Vagrancy/Loitering",37,2007,0.061,95.0,1583.6,223.1,140,23.4,8.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,34.78571429,21.10714286,27.94642857,-7.810714286,36.78571429,0.0,0.061785714,0.232142857,0.642857143,2,50.333333333333336,0.7350993377483444
"2007-02-01T00:00:00","Vandalism/Criminal Mischief",1305,2007,0.061,95.0,1583.6,223.1,140,23.4,8.7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.78571429,21.10714286,27.94642857,-7.810714286,36.78571429,0.0,0.061785714,0.232142857,0.642857143,2,1285.1666666666667,1.0154324990273635
"2007-02-01T00:00:00","Weapon Violations",158,2007,0.061,95.0,1583.6,223.1,140,23.4,8.7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,34.78571429,21.10714286,27.94642857,-7.810714286,36.78571429,0.0,0.061785714,0.232142857,0.642857143,2,142.33333333333334,1.1100702576112411
"2007-03-01T00:00:00","Aggravated Assault",790,2007,0.061,95.0,1583.6,223.1,140,23.4,8.7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.96774194,33.41935484,43.69354839,0.138709677,21.0,0.0,0.123225806,0.151612903,0.225806452,3,757.5,1.0429042904290429
"2007-03-01T00:00:00","All Other Offenses",3616,2007,0.061,95.0,1583.6,223.1,140,23.4,8.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.96774194,33.41935484,43.69354839,0.138709677,21.0,0.0,0.123225806,0.151612903,0.225806452,3,3409.3333333333335,1.060617911615174
"2007-03-01T00:00:00","Arson",49,2007,0.061,95.0,1583.6,223.1,140,23.4,8.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,53.96774194,33.41935484,43.69354839,0.138709677,21.0,0.0,0.123225806,0.151612903,0.225806452,3,46.0,1.065217391304348
"2007-03-01T00:00:00","Burglary",759,2007,0.061,95.0,1583.6,223.1,140,23.4,8.7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.96774194,33.41935484,43.69354839,0.138709677,21.0,0.0,0.123225806,0.151612903,0.225806452,3,827.6666666666666,0.9170358437374144
"2007-03-01T00:00:00","DRIVING UNDER THE INFLUENCE",472,2007,0.061,95.0,1583.6,223.1,140,23.4,8.7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.96774194,33.41935484,43.69354839,0.138709677,21.0,0.0,0.123225806,0.151612903,0.225806452,3,499.0,0.9458917835671342
